,1.2만,4년 전,와 개좋네        
@user-ef1ei1xh9o,1,4년 전,본격 스쿨존 금지곡
@aaashall,0,4년 전,이 형이 멋있는척 하니까 왜 이렇게 웃기지                   
@user-fx4kp9rd8k,0,3년 전,여기가 글쓰면 릴쿠기 형님한테 박제된다는 곳인가요 
@user-pu2pb3qf3t,0,4년 전,나만   그리 닮은것 같냐     
@Ihyunxxi,0,4년 전,싫어요   개라서 아무도 안누르는듯
@user-ef1ds6vq7h,1,4년 전,김동현인줄
@user-ut4gi4bf9f,0,3년 전,    존오버인줄 알음
@jihoslife,0,3년 전,     시속      로 달린다는 신고 받고 왔는데 누가 운전자죠     아 여깄군요  귀하를 현 시각으로 속도위반 혐의로 체포합니다  당신은 변호인을 선임할 권리가 있으며 변명의 기회가 있고 체포구속적부심을 법원에 청구할 권리가 있습니다
@akakss123,0,4년 전,  그리인줄
@lilrame9416,0,3년 전,키드밀리첨모습이 웰케시장아줌마같냨            
@bebuba7943,0,3년 전,한요한       스윙스       영비    대 노엘    만원
@user-ji7jb8iw8m,2,3년 전(수정됨),피쳐링 노엘 나오고 벤츠      로 달리면서 나오면 레전드였는뎈  차트  등 쌉가능함  
@user-bn9id3om6u,0,3년 전,사실상 노엘 추모곡   
@user-th5kw9hy4j,0,3년 전,밀리가쓴거 바부슈카임 
@waynehooney,0,2년 전,노엘 속도는      로 
@user-ft8id6ix7y,0,3년 전,오 이노래 장르가 뭔가요 
@Yuseong_hur,1,3년 전, 초 지민
@thomasaquinas9651,0,4년 전,나만 페레노이드 느낌나냐
@TV-sz5tv,0,3년 전,람보 르키니라니
@user-jh2hv1cm9v,0,3년 전,한요한님이 키드밀리님이랑 친하나요 
@user-jo4gb4th5w,0,3년 전,본격 중 병 스탇트
@user-wp5ny7fy2w,0,4년 전,키드밀리는 뭐 에이셉라키가됬네
@파카여친,1,4년 전,원재파트가 짱인데   
@user-os7wg3ib8p,0,4년 전,     은 시그니처 사운드가 없네
@user-iw4sn5ln5l,0,4년 전,형 이 뮤비에선 잘생겼네  
@matt3702,2,3년 전, 발       썸네일    그리인줄    
@user-ks8lm5pj7x,0,4년 전,     재키와이아니냐
@user-wq5xz8ks7u,1,3년 전,이노래가 제 사춘기와 똑같네요 그리고 시비걸지마세요 왜냐고 샌즈는 우리곁에잏고든 마춤뻡 잘지코고 말함       
@user-gv7qr1hs7h,0,4년 전,키드밀리형이 재키와이처럼보이는것 저만그럼 
@user-sw3vf3tq6e,0,3년 전,     둘이인사안해   안친하나    
@user-fq1pq9mu2m,2,3년 전,도국가
@oowkeat,0,4년 전,서장훈 키드밀리랑 같이햇나보네
@user-qt7or2iv1c,0,4년 전,   국힙에서 악기좀 잘 다루던 래퍼들은 왜 다 하고 싶던거 못하고 랩으로 왔냐 창모는 버클리 합격했는데 못가고 원숭이형도 라커 하고싶었던거 같은데 못하냐
@user-qd3co5yi1v,0,4년 전,키드밀리 여장한건가 
@user-uo7bf8ti7g,0,3년 전(수정됨),고릴라의질주
@user-jm9gz3sk3n,0,4년 전,성냥밀리소녀
@green_eyes.4,0,4년 전,페라리 방전인데여 
@user-ye6ti2us1c,1,4년 전,노엘 추모곡 들으러옴
@BIBI__Go,0,4년 전,이노래는 뮤비보면안됨
@user-ve1ov3wt6g,1,4년 전,이거 원래 노엘곡 아니였나  
@nine_eight9898,0,3년 전,   배 
@user-rh8me2bb8k,0,3년 전,내 친구가      를     으로 들어서 기분 나빠함 
@TV-qv6zm,0,4년 전,썸네일에   그리 뭐냐
@jedo9514,0,4년 전(수정됨),썸네일   그리 살찐 줄 알았네 
@user-ik6vd7ml2i,0,4년 전,키드밀리에서 지드래곤이 보였다
@Dd-hp6dp,0,4년 전,       인가요        인가요 
@user-vt6ke8lq1u,0,3년 전,석래 왔다감
@user-cz1bc9qf5j,0,3년 전, 
@user-yj3zg8bl6p,1,4년 전,왜 웃기지    
@user-mg3jr8yn6y,0,4년 전,키드밀리 패션 언급하는 사람들   웃기네       지들이 저렇게 입으면 일반 아줌마가 아니라  평집에서 사는 아줌마들이 쑥캐러 온 아줌마 각인데 왜 키드밀리 패션에 대해서 그런식으로 언급하는지 잘 모르겠네
@user-ll8rf1to1s,0,4년 전,키드밀리 왜 빠는겨 도대체   
@user-zv1ow5jr2e,0,3년 전,애쉬보다 형님보니깐 정글의 법칙 보는거 같습니다
@ang_gi_mochii,0,3년 전,이 노래가 노엘 음주운전 할때 들은 노래인가요  
@user-jhbhjjjnn,0,4년 전,키드밀리옷 빈첸이 고랩 김민규 피쳐렁 해줬을때 입은옷 아닌가  
@westsky0916,0,4년 전,썸네일 구라아들인줄 알았다     
@Leejeha012,0,4년 전,배경이 패러노이드 배경인데    
@gongduck8696,0,4년 전,김구라 아들 동현이 닮앗다
@user-mh2rz1ic3x,0,3년 전,노엘 속도는      로
@user-sr5nl2gf9l,2,4년 전,모동숲이랑 같이나왔네
@hyoung2951,0,4년 전,노엘은    키로로 
@user-rp8hx5ls5j,0,3년 전,동현이한테 형도 있었나
@user-eu4bl3cz3l,0,4년 전,국토교통부에 신고합니다  
@user-nw5uc1bx7f,0,4년 전,페러노이드급
@junyeun1331,0,4년 전,와 쫌 산산조각     느낌 나는데
@facefuckass,0,4년 전,   그리 똑 닮았누
@user-vk7gv8yb4w,0,4년 전(수정됨),반쯤 취해가는 나  실사판 범퍼카 예 넌 내게서 나를 박아가고 오토바일 부셔버려라   망가져 자동차 예 음주운전 하고박아버리는 차의 속도는    키로로
@user-ih2jt9fo1g,0,4년 전,형 차    키로도 안되면서    키로는 무슨    
@user-md3wy8bu2e,0,4년 전,피처링 노엘 이었으면 차트 위    
@user-hh7ju3wq9v,0,4년 전,차에 노엘탔으면    인데
@user-mf5gw5qq8j,1,4년 전,이형은 얼굴로 떠서 기분나쁘네   
@pry8401,0,3년 전,터널 차선변경 안되는데 차선 변경하네  
@user-uu6yq6tp3t,0,4년 전,나만   그리 보이는거야 
@power_cexs,1,3년 전,도국가 
@user-ck1et3mf5s,0,4년 전,약간 패러노이드 같은데
@dimittisnunc4859,1,4년 전,스윙스 몸무게는    키로  
@user-ut4gi4bf9f,0,3년 전,근데     은 사기야 단어  개밖에 몰라                                         대  영비 
@user-redpantz1,0,4년 전,포르쉐    임 
@user-ci2so4ld8l,0,4년 전,화장한 침팬지
@zottte,0,4년 전,  그리 많이늘었내
@user-dq3cl3fh1c,1,4년 전,터널 공기 안좋은뎅   뚜껑열고달리네
@user-zn4gm7mb7q,3,4년 전,너의 속도는     로
@user-ky8nf4iq7g,0,3년 전,내친구는        스윙스 
@user-pk6uj5qz5n,2,11개월 전,     잡아 땡기네 팬티를
@user-xp8tm3xb3x,0,4년 전,훅부를때만 잘생겨보이네
@__Uzi,2,4년 전(수정됨),  그리 가 보이네
@profile7590,0,3년 전,드라이브노래
@user-io9vx4vk7f,0,4년 전,강주차 초딩
@WonbakKim,0,4년 전,이 형 또 노래믿고 얼굴안하네
@kate-zw6qg,0,4년 전,애쉬따라함 
@lilililili4247,1,3년 전,도국가
@user-dq5ck3rk8p,1,3년 전,썸네일 왤케   그리 같냐   
@user-qv4ci9wd9f,0,4년 전,썸네일   그린줄
@user-wr5jh2ly2q,0,1개월 전,이눔의 오토튠   
@moyoung645,0,4년 전,머쉬베놈왔다랑비슷하네
@user-ef4ic5yf3o,0,4년 전,뮤비에서   그리가 보이는데  
@jhg0327,0,4년 전,약간 유비느낌 나는건 기분탓인가      
@user-ff3vc9zn3i,0,4년 전,엠씨그리인줄알았네
@user-kx5xu4wg2p,0,4년 전,                                              
@user-wooreno.jr.,0,2년 전, 
@user-jk2ce7st5k,0,3년 전,힙클에서 이거나오면 신나서따라하는애들 오른쪽 죽통 주고싶음
@user-xr8po7kf5z,0,6개월 전,다 좋은데 썸네일이    웃김
@dano6919,1,3년 전,  그린줄  
@user-sm9kw9tt2n,0,4년 전,노란 스카프 여성의 이름은 뭐죠 
@Give.me_bass,0,4년 전,형 늘 돈이 모자라서 벌판에서 찍는거지       
@user-tf2ym7rn2t,1,3년 전,  그리인줄 얼굴이참 
@y1shyeon,1,4년 전,한요한 원기옥 아 원숭이
@user-vo8ux4mh6e,0,4년 전,  그린줄 알았다
@TIqkfh,0,4년 전,키드밀리 나만 아줌마로 보임 
@user-yb7ln9zo5u,0,4년 전,닥치고 사랑해
@siruyocarrot3653,1,2년 전,음    갑자기 생각났는데    속도 단위는      라서 제목을 바꿔야할것같아요 요한이형 지금이라도 바꾸시죠     
@user-ru7rv1yw5v,0,3년 전,파라노이드랑 비슷하네
@user-cz4ou6gp7j,0,4년 전,외모 평타치 기타 잘침 랩 잘함 돈 많이 범 원숭이 처럼 생김     한요한
@knowyourself2037,0,3년 전,신발이 좀 안어울리는거 빼고 다좋아
@user-dx3lq7gt2j,0,4년 전,피쳐링으로 스윙스 나왔으면      가 아니라      아니냐     포르쉐가 아닌 돈까스집에서 촬영하고
@iwillfindyou742,0,2년 전,피카온이 더 잘부르네
@user-fo6sq3sb6k,1,4년 전,왜   그리가 보이냐   이건  한요한 뮤비데  
@user-pb4hc7ps3j,0,4년 전,김구라 아들래미 닮앗노
@77honor19,0,4년 전,  그리
@user-zi1kr8gd8s,0,4년 전,한요한 김구라 아들 닮았노
@user-wd4bb8oe9x,0,4년 전,원숭이는 없어졌닼 
@user-mm2ge5wg2f,0,4년 전,살요한 한빼자    자꾸   그리가 보여   
@user-tj8ik5fu9c,0,4년 전,킫밀 요구르트 아줌마 인가여  
@jsyImnida,0,4년 전,노래만보면 노엘마렵다
@nothingtohave5574,0,3년 전, 
@cunduns1908,0,3년 전,와 살쪘네   
@user-wp5ny7fy2w,0,4년 전,노엘이랑       리믹스 각인데 까비네
@user-ct7ht4lo3r,0,4년 전,키드밀리가 조금씩 씨잼물이 드는거같누
@user-pw4wb3gp9i,0,3년 전,약사양반 소엔 보고온 사람 손
@ju0hyn,0,4년 전(수정됨),반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려 다 추락한 나를 봐 어쩌라고
@hyun2987,0,4년 전,제트기냐
@KR-gz4hi,0,3년 전,      
@h2m_50ramen,0,4년 전(수정됨),요한님 혹시      의   가 킬로미터말고 키드밀리란 뜻도 있나요     노잼 죄송합니닼 
@user-du6be3mc9b,5,4년 전,기리보이 노엘 한요한 영비    
@closer6121,0,4년 전,썸네일   그리냐
@user-mw5yp3wt7p,0,3년 전,  그린줄  
@kormillionhiphop,1,3년 전,진짜 댓글 잼민이들 보기역하다
@user-bx4cy4sq7k,0,4년 전,노엘 알아서 잘 자숙하고 있는데 굳이 여기까지 와서 저격해야되나    솔직히 한 팬으로써  매우 보기 싫음
@12a36,2,4년 전,키드밀리보고 젊은 염따인줄    
@rdel,2,4년 전,썸네일 김구라 아들임         
@user-nt1xv7lg8f,0,4년 전,아닠         뮤비 볼때마다 키드밀리 왤케 아줌마 같냨        
@user-ve7gz4hr7y,1,3년 전(수정됨),저스디스 노래 전체가     랩스킬 키드밀리     간지 릴타치    혈압 스윙스       다른 분 참고 좀 했어요      노엘      
@sdaro2103,1,4년 전,처음에 김구라 아들인줄 알았고 중반쯤엔 왠 아줌마가 랩을하네요  
@user-qo7vy9yz1e,3,4년 전,아직도 들으러 오냐 출첵해
@nnopeee,0,4년 전,애쉬 아일랜드 짭인가요 
@user-ey6gr3nc1q,0,4년 전,파라노이드는 올리는데 이건 못부르겠다 
@user-lb8dk4ht3z,0,3년 전,     이거 노엘이 찍었으면    인데
@user-dv9nd7mi8d,5,4년 전(수정됨),     내 속도는   키로로 
@UserNameTHC246,0,4년 전,                                                          
@user-cz1eo4gv3h,0,2년 전,속도는     입니다
@user-kv1fy2pl7n,1,4년 전,동물원에서 탈출해서 랩하는 원숭이 같음
@gkrlskgo6183,0,2년 전(수정됨),     로 타다가 사고나면 바로 즉사
@user-im2fk5mz7r,0,4년 전,키드밀리 김밥아줌마 같다
@saintvalentineday,0,4년 전,한요한       스윙스       해쉬스완       블랙넛      노엘        
@2eefromkorea,0,4년 전,  그리 닮았당
@user-hp5zk5db4h,0,4년 전,왜케 가면 쓴거같이생겼지  
@juicewrld4556,3,4년 전,어린이 보호구역에서의 속도는   키로로   
@user-ey9qz9ji5w,0,3년 전,아줌마 출연료 얼마나 줬냐
@user-dm4mm2ks1o,0,3년 전,   따위로    키로 거리는거보면 개웃기네    부가티타고    키로 말하면모를까
@plzletmeloveu,1,2년 전(수정됨),오토튠좀 빼 좋은노래일것같아서 집중해보려고 하면 오토튠때문에 감상이 안됌
@user-me9mi1ub3q,1,3년 전(수정됨),연인이 사라지는 속도가         라고 표현 한듯하다 하지만 이말은 이상하다 그럼 도대체 왜 이것이 이상한지 알아보자 앞서 말했듯이 연인이 사라지는 속도를 진짜 속도 로 표현했다 그 말 뜻은 연인 즉 인간 혹은 오랑우탄 이 가        로이동해야한다  사람의 최고의 속도는 우사인 볼트의         초 기록이고     를 대충   으로 올림 하면 대략       가 나온다 그말은 즉슨 인간이 끽해봐야       가 나오는데 한번 한요한의 연인이 오랑우탄일 가능성을 생각해 보라는 말이 나올수 있다 그렇기에 한번 더 생각해보자 오랑우탄 은나뭇 가지나 잎을 이용해 나무 위 둥지를 만들어서 잘 때 혹은 휴식을 취할 때 이용한다 즉 오랑우탄은 한 지점에 거주하며 몸무게는     정도라 한다 이 생물이        를 넘을 확률은 없다고 볼수 있다 결정적 증거로는 알바트로스 라는 새 가 공식적으로         로 가장 빠른 동물이며 이는 생물 안에서는 절대 한요한의 연인이 존제할수 없다 그렇다면 한요한이 기계 성애자라 생각하자면 가장 빠른 것은 부가티 시론 슈퍼스포츠     다 이는         로 확실히         가 넘는다 하지만 금전적으론 가능할까  이 차는   억 정도이다 한요한은 노래 가사에 년봉  억    이라 했다 허세같지만 진짜라 가정시 생활비 다 때고도   년이 걸린다 그리고 한요한은   세 이고 보이는건   이다   년이 지나면 한요한의 얼굴은   살의 얼굴일것이고 이 경우 부가티 시론 슈퍼스포츠     이 한요한을 보고 떠나지 않을 가능성은 없다고 볼수 있다
@user-gn2jv9qf9r,0,4년 전,꺼져마
@TheGhke12,0,4년 전,키드밀리 패션 처음 봤을땐 아줌마 같았는데 보면 볼수록 할머니같다   
@user-bm6tl9yx4p,0,3년 전,                    랑 비트가 똑같노  
@jhl7823,1,3년 전,이형 연기 오지게 못한다
@steelo1205,0,4년 전,존나구려    진짜
@user-sf8xv6vc9b,0,2년 전,왜부름      이런노래
